timestamp	project_id	campaign_id	experiment_id	variation_id	layer_holdback	audience_names	end_user_id	uuid	session_id	snippet_revision	user_ip	user_agent	user_engine	user_engine_version	referer	global_holdback	event_type	event_name	user_features	active_views	event_features	event_metrics
1475522828036	2345678901	3456789012	1234567890	4567890123	false	[Aud 1092345678]	oeu1475522677683r0.26843432500157155		09b24b01-ac7f-4cfd-a860-f893fb1e7db2	2427	123.45.67.89	Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko	js	0.30.0-beta.1	https://www.example.com/request-demo/	false	other	fe_engagement_on_page	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 4}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 7}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 91194}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 89894}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": true}, {"type": "browserId", "name": "", "value": "ie"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "referrer", "name": "", "value": "http://tpc.googlesyndication.com/safeframe/1-0-4/html/container.html"}, {"type": "source_type", "name": "", "value": "campaign"}, {"type": "current_date", "name": "timestamp", "value": 1475522770653}, {"type": "current_date", "name": "offset", "value": 360}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "event", "name": "selector", "value": "*"}, {"type": "event", "name": "view_id", "value": "1986408736"}]	[]
1475522838455	2345678901	3456789012	1234567890	4567890123	false	[Aud 1092345678]	oeu1475522677683r0.26843432500157155		09b24b01-ac7f-4cfd-a860-f893fb1e7db2	2427	123.45.67.90	Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko	js	0.30.0-beta.1	https://www.example.com/opt_out/	false	view_activated	8342650187	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 7}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 13}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 157992}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 156981}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": true}, {"type": "browserId", "name": "", "value": "ie"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "referrer", "name": "", "value": "http://tpc.googlesyndication.com/safeframe/1-0-4/html/container.html"}, {"type": "source_type", "name": "", "value": "campaign"}, {"type": "current_date", "name": "timestamp", "value": 1475522837409}, {"type": "current_date", "name": "offset", "value": 360}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "landing_page"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "view_category", "name": "", "value": "other"}]	[]
1475502893080	2345678901	3456789012	1234567890	4567890123	false	[Aud 1092345678]	oeu1475502874328r0.46853861401135166		51339422-95fa-4129-bb05-20491e692b6c	2427	123.45.67.91	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	js	0.30.0-beta.1	https://www.example.com/	false	view_activated	8342650187	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 7}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 10}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 16339}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 14569}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": true}, {"type": "browserId", "name": "", "value": "ie"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "source_type", "name": "", "value": "direct"}, {"type": "current_date", "name": "timestamp", "value": 1475502892078}, {"type": "current_date", "name": "offset", "value": -120}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "home"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "home"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "view_category", "name": "", "value": "other"}]	[]
1475502890061	2345678901	3456789012	1234567890	4567890123	false	[Aud 1092345678]	oeu1475502874328r0.46853861401135166		51339422-95fa-4129-bb05-20491e692b6c	2427	123.45.67.92	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	js	0.30.0-beta.1	https://www.example.com/request-demo/	false	view_activated	8342650187	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "marketing_home_page"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 4}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 7}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 13447}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 12186}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": true}, {"type": "browserId", "name": "", "value": "ie"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "source_type", "name": "", "value": "direct"}, {"type": "current_date", "name": "timestamp", "value": 1475502889040}, {"type": "current_date", "name": "offset", "value": -120}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "view_category", "name": "", "value": "other"}]	[]
1475512521743	2345678901	3456789012	1234567890	4567890123	false	[Aud 1092345678]	oeu1475512364169r0.13131071535162886		07dc01c7-1d85-4151-9737-6a080bf1df51	2427	123.45.67.93	Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko	js	0.30.0-beta.1	https://www.example.com/request-demo/	false	other	fe_engagement_on_page	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 4}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 7}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 76604}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 74549}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": true}, {"type": "browserId", "name": "", "value": "ie"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "referrer", "name": "", "value": "http://tpc.googlesyndication.com/safeframe/1-0-4/html/container.html"}, {"type": "source_type", "name": "", "value": "campaign"}, {"type": "current_date", "name": "timestamp", "value": 1475512444772}, {"type": "current_date", "name": "offset", "value": 300}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "event", "name": "selector", "value": "*"}, {"type": "event", "name": "view_id", "value": "1986408736"}]	[]
1475526811806	2345678901	3456789012	1234567890	4567890123	false	[Aud 1092345678]	oeu1471881352367r0.304686574907022		c0566f1b-94bb-4626-a72a-c05fa28dfafd	2427	123.45.67.94	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36	js	0.30.0-beta.1	https://www.example.com/resources/interesting_tools?parameter=1	false	other	fe_engagement_on_page	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 10.333333333333334}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 1639762071}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 3}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 46974.666666666664}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": false}, {"type": "browserId", "name": "", "value": "gc"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "referrer", "name": "", "value": "https://www.google.com/"}, {"type": "source_type", "name": "", "value": "search"}, {"type": "current_date", "name": "timestamp", "value": 1475526313620}, {"type": "current_date", "name": "offset", "value": 420}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "landing_page"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "event", "name": "selector", "value": "*"}, {"type": "event", "name": "view_id", "value": "1986408736"}]	[]
1475512448236	2345678901	3456789012	1234567890	4567890123	false	[Aud 1092345678]	oeu1475512364169r0.13131071535162886		07dc01c7-1d85-4151-9737-6a080bf1df51	2427	123.45.67.95	Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko	js	0.30.0-beta.1	https://www.example.com/request-demo/	false	view_activated	8342650187	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 4}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 7}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 76604}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 74549}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 1}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": true}, {"type": "browserId", "name": "", "value": "ie"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "referrer", "name": "", "value": "http://tpc.googlesyndication.com/safeframe/1-0-4/html/container.html"}, {"type": "source_type", "name": "", "value": "campaign"}, {"type": "current_date", "name": "timestamp", "value": 1475512444772}, {"type": "current_date", "name": "offset", "value": 300}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "view_category", "name": "", "value": "other"}]	[]
1475481032868	2345678901	3456789012	1234567890	4567890124	false	[Aud 1092345678]	oeu1436894283723r0.4084654916077852	abc123yz	328b72e2-3879-4935-b67b-54ee32d8bf3e	2427	123.45.67.96	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36	js	0.30.0-beta.1	https://www.example.com/	false	other	fe_engagement_on_page	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 327}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 8.788927335640139}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 12149768}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 161}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 500267.1552795031}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 10}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": false}, {"type": "browserId", "name": "", "value": "gc"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "source_type", "name": "", "value": "direct"}, {"type": "current_date", "name": "timestamp", "value": 1475481014273}, {"type": "current_date", "name": "offset", "value": 420}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "home"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "home"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "event", "name": "selector", "value": "*"}, {"type": "event", "name": "view_id", "value": "1986408736"}]	[]
1475481015969	2345678901	3456789012	1234567890	4567890124	false	[Aud 1092345678]	oeu1436894283723r0.4084654916077852	abc123yz	328b72e2-3879-4935-b67b-54ee32d8bf3e	2427	123.45.67.97	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36	js	0.30.0-beta.1	https://www.example.com/	false	view_activated	8342650187	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 327}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 8.788927335640139}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 12149768}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 161}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 500267.1552795031}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 10}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": false}, {"type": "browserId", "name": "", "value": "gc"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "source_type", "name": "", "value": "direct"}, {"type": "current_date", "name": "timestamp", "value": 1475481014273}, {"type": "current_date", "name": "offset", "value": 420}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "home"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "home"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}]	[{"type": "view_category", "name": "", "value": "home"}]	[]
1475481051276	2345678901	3456789012	1234567890	4567890124	false	[Aud 1092345678]	oeu1436894283723r0.4084654916077852	abc123yz	328b72e2-3879-4935-b67b-54ee32d8bf3e	2427	123.45.67.98	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36	js	0.30.0-beta.1	https://www.example.com/products/	false	view_activated	8342650187	[{"type": "default_behavior", "name": "TOTAL_REVENUE", "value": 0}, {"type": "default_behavior", "name": "MOST_VIEWED_PAGE", "value": "derek_global_app"}, {"type": "default_behavior", "name": "NUM_PAGEVIEWS_LAST_7_DAYS", "value": 340}, {"type": "default_behavior", "name": "AVG_EVENTS_PER_SESSION", "value": 8.735395189003436}, {"type": "default_behavior", "name": "CURRENT_SESSION_DURATION", "value": 34973}, {"type": "default_behavior", "name": "NUM_SESSIONS_LAST_60_DAYS", "value": 163}, {"type": "default_behavior", "name": "AVG_REVENUE_PER_ORDER_LAST_60_DAYS", "value": 0}, {"type": "default_behavior", "name": "AVG_SESSION_DURATION_LAST_60_DAYS", "value": 493345.71779141104}, {"type": "default_behavior", "name": "TOTAL_PRODUCT_VIEWS_LAST_60_DAYS", "value": 10}, {"type": "default_behavior", "name": "MOST_VIEWED_PRODUCT_CATEGORY_LAST_60_DAYS", "value": ""}, {"type": "default_behavior", "name": "AVG_PRICE_OF_PRODUCTS_VIEWED_LAST_60_DAYS", "value": 0}, {"type": "first_session", "name": "", "value": false}, {"type": "browserId", "name": "", "value": "gc"}, {"type": "device", "name": "", "value": "desktop"}, {"type": "source_type", "name": "", "value": "direct"}, {"type": "current_date", "name": "timestamp", "value": 1475481050300}, {"type": "current_date", "name": "offset", "value": 420}]	[{"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "other"}]}, {"viewId": "1985408734", "viewFeatures": [{"type": "view_category", "name": "", "value": "product_detail"}]}]	[{"type": "view_category", "name": "", "value": "other"}]	[]
